RowID,OrderID,OrderDate,ShipMode,CustomerID,CustomerName,Segment,City,State,Country,Region,ProductID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Returned
4519,ID-2023-65586,2023-02-12,Second Class,TH-21550,Tracy Hopkins,Home Office,Surabaya,Jawa Timur,Indonesia,Southeast Asia,OFF-EN-10001789,Office Supplies,Envelopes,32.5791,3,0.47,-24.0309,No
4520,IN-2023-22354,2023-02-12,Standard Class,DW-13480,Dianna Wilson,Home Office,Singapore,Downtown Core,Singapore,Southeast Asia,OFF-BI-10000928,Office Supplies,Binders,44.82,3,0,21.06,No
4521,IN-2023-22354,2023-02-12,Standard Class,DW-13480,Dianna Wilson,Home Office,Singapore,Downtown Core,Singapore,Southeast Asia,TEC-AC-10000857,Technology,Accessories,780.75,3,0,179.55,No
4522,ID-2023-69464,2023-02-12,Second Class,MZ-17515,Mary Zewe,Corporate,Mumbai,Maharashtra,India,Central Asia,OFF-LA-10001383,Office Supplies,Labels,38.04,8,0.5,-0.84,No
4523,ID-2023-69464,2023-02-12,Second Class,MZ-17515,Mary Zewe,Corporate,Mumbai,Maharashtra,India,Central Asia,OFF-ST-10003445,Office Supplies,Storage,15.585,1,0.5,-14.655,No
4524,IN-2023-38405,2023-02-13,Standard Class,NM-18520,Neoma Murray,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,FUR-FU-10003658,Furniture,Furnishings,56.97,3,0,5.04,No
4525,IN-2023-38405,2023-02-13,Standard Class,NM-18520,Neoma Murray,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,OFF-BI-10000389,Office Supplies,Binders,407.04,8,0,0,No
4526,IN-2023-38405,2023-02-13,Standard Class,NM-18520,Neoma Murray,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,OFF-BI-10004666,Office Supplies,Binders,100.92,2,0,45.36,No
4527,IN-2023-38405,2023-02-13,Standard Class,NM-18520,Neoma Murray,Consumer,Kowloon,Hong Kong,Hong Kong SAR  China,North Asia,FUR-BO-10003783,Furniture,Bookcases,1091.25,3,0,196.38,No
4528,IN-2023-77731,2023-02-13,Standard Class,RA-19915,Russell Applegate,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,TEC-PH-10003946,Technology,Phones,241.65,3,0,21.69,No
4529,IN-2023-77731,2023-02-13,Standard Class,RA-19915,Russell Applegate,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,OFF-LA-10000506,Office Supplies,Labels,87.6,8,0,25.2,No
4530,IN-2023-77731,2023-02-13,Standard Class,RA-19915,Russell Applegate,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,OFF-LA-10001803,Office Supplies,Labels,36.96,4,0,4.8,No
4531,IN-2023-77731,2023-02-13,Standard Class,RA-19915,Russell Applegate,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,OFF-BI-10003468,Office Supplies,Binders,38.07,3,0,14.76,No
4532,IN-2023-77731,2023-02-13,Standard Class,RA-19915,Russell Applegate,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,OFF-LA-10004488,Office Supplies,Labels,103.2,10,0,14.4,No
4533,IN-2023-77731,2023-02-13,Standard Class,RA-19915,Russell Applegate,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,TEC-AC-10003640,Technology,Accessories,79.62,2,0,1.56,No
4534,IN-2023-77731,2023-02-13,Standard Class,RA-19915,Russell Applegate,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,TEC-MA-10004064,Technology,Machines,189.72,4,0,66.36,No
4535,IN-2023-77731,2023-02-13,Standard Class,RA-19915,Russell Applegate,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,OFF-LA-10003973,Office Supplies,Labels,60.48,6,0,10.8,No
4536,IN-2023-47722,2023-02-13,Standard Class,AR-10825,Anthony Rawles,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-AR-10003962,Office Supplies,Art,86.5926,6,0.27,18.9126,No
4537,ID-2023-74875,2023-02-13,Standard Class,CA-12310,Christine Abelman,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-PA-10004185,Office Supplies,Paper,12.5769,1,0.47,-4.0431,Yes
4538,ID-2023-66559,2023-02-14,Standard Class,SC-20680,Steve Carroll,Home Office,Bengkulu,Bengkulu,Indonesia,Southeast Asia,OFF-AR-10000091,Office Supplies,Art,121.2822,6,0.27,-14.9778,No
4539,IN-2023-48471,2023-02-14,Standard Class,VG-21790,Vivek Gonzalez,Consumer,Moradabad,Uttar Pradesh,India,Central Asia,OFF-FA-10003980,Office Supplies,Fasteners,72.75,5,0,5.7,No
4540,IN-2023-19582,2023-02-15,Same Day,AF-10885,Art Foster,Consumer,Newcastle,New South Wales,Australia,Oceania,TEC-PH-10004680,Technology,Phones,776.412,7,0.1,301.812,No
4541,IN-2023-19582,2023-02-15,Same Day,AF-10885,Art Foster,Consumer,Newcastle,New South Wales,Australia,Oceania,TEC-MA-10001372,Technology,Machines,156.222,1,0.1,52.062,No
4542,IN-2023-19582,2023-02-15,Same Day,AF-10885,Art Foster,Consumer,Newcastle,New South Wales,Australia,Oceania,OFF-BI-10001808,Office Supplies,Binders,40.095,5,0.1,-3.255,No
4543,IN-2023-78466,2023-02-16,Second Class,AH-10030,Aaron Hawkins,Corporate,Depok,Yogyakarta,Indonesia,Southeast Asia,OFF-SU-10001731,Office Supplies,Supplies,70.755,5,0.47,2.655,No
4544,IN-2023-78466,2023-02-16,Second Class,AH-10030,Aaron Hawkins,Corporate,Depok,Yogyakarta,Indonesia,Southeast Asia,FUR-CH-10001695,Furniture,Chairs,108.405,2,0.27,-38.655,No
4545,IN-2023-33204,2023-02-16,Standard Class,DW-13585,Dorothy Wardle,Corporate,Hangzhou,Zhejiang,China,North Asia,OFF-PA-10004495,Office Supplies,Paper,89.46,3,0,44.73,Yes
4546,IN-2023-86439,2023-02-16,Second Class,CM-11935,Carlos Meador,Consumer,Wellington,Wellington,New Zealand,Oceania,TEC-AC-10000519,Technology,Accessories,170.76,2,0,61.44,No
4547,IN-2023-86439,2023-02-16,Second Class,CM-11935,Carlos Meador,Consumer,Wellington,Wellington,New Zealand,Oceania,OFF-FA-10004156,Office Supplies,Fasteners,13.8,1,0,1.77,No
4548,IN-2023-86439,2023-02-16,Second Class,CM-11935,Carlos Meador,Consumer,Wellington,Wellington,New Zealand,Oceania,OFF-SU-10001406,Office Supplies,Supplies,35.52,1,0,0.33,No
4549,IN-2023-50851,2023-02-17,Standard Class,AW-10840,Anthony Witt,Consumer,Beijing,Beijing,China,North Asia,FUR-CH-10004863,Furniture,Chairs,827.55,5,0,397.2,No
4550,IN-2023-83352,2023-02-17,Standard Class,JD-16015,Joy Daniels,Consumer,Christchurch,Canterbury,New Zealand,Oceania,OFF-BI-10001858,Office Supplies,Binders,211.68,4,0,86.76,No
4551,IN-2023-82554,2023-02-20,Standard Class,RD-19660,Robert Dilbeck,Home Office,Blenheim,Marlborough,New Zealand,Oceania,FUR-FU-10000366,Furniture,Furnishings,327.84,8,0,134.4,No
4552,IN-2023-82554,2023-02-20,Standard Class,RD-19660,Robert Dilbeck,Home Office,Blenheim,Marlborough,New Zealand,Oceania,TEC-CO-10001445,Technology,Copiers,1128.72,8,0,485.28,No
4553,IN-2023-50018,2023-02-21,First Class,JH-15820,John Huston,Consumer,Korba,Chhattisgarh,India,Central Asia,OFF-EN-10002679,Office Supplies,Envelopes,41.19,1,0,19.77,No
4554,IN-2023-50018,2023-02-21,First Class,JH-15820,John Huston,Consumer,Korba,Chhattisgarh,India,Central Asia,OFF-BI-10003018,Office Supplies,Binders,37.08,3,0,17.73,No
4555,ID-2023-27016,2023-02-21,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,OFF-SU-10003789,Office Supplies,Supplies,38.412,2,0.45,-3.528,No
4556,ID-2023-50690,2023-02-21,Standard Class,FP-14320,Frank Preis,Consumer,Newcastle,New South Wales,Australia,Oceania,TEC-PH-10003075,Technology,Phones,124.092,1,0.1,-11.058,No
4557,ID-2023-50690,2023-02-21,Standard Class,FP-14320,Frank Preis,Consumer,Newcastle,New South Wales,Australia,Oceania,FUR-FU-10000394,Furniture,Furnishings,43.902,1,0.1,18.042,No
4558,IN-2023-55576,2023-02-22,Standard Class,LS-17230,Lycoris Saunders,Consumer,Nowra,New South Wales,Australia,Oceania,TEC-MA-10004428,Technology,Machines,626.184,4,0.1,257.424,No
4559,ID-2023-58642,2023-02-22,First Class,PK-19075,Pete Kriz,Consumer,Perth,Western Australia,Australia,Oceania,FUR-TA-10003222,Furniture,Tables,1809.255,5,0.3,-258.495,No
4560,IN-2023-60007,2023-02-23,Second Class,HG-15025,Hunter Glantz,Consumer,Allahabad,Uttar Pradesh,India,Central Asia,TEC-CO-10003250,Technology,Copiers,427.59,3,0,128.25,No
4561,IN-2023-60007,2023-02-23,Second Class,HG-15025,Hunter Glantz,Consumer,Allahabad,Uttar Pradesh,India,Central Asia,OFF-LA-10002493,Office Supplies,Labels,32.13,3,0,3.78,No
4562,IN-2023-58999,2023-02-23,Standard Class,FP-14320,Frank Preis,Consumer,Aksu,Xinjiang Uygur,China,North Asia,FUR-CH-10001832,Furniture,Chairs,262.86,2,0,21,No
4563,IN-2023-31678,2023-02-24,Standard Class,LW-17215,Luke Weiss,Consumer,Takamatsu,Kagawa,Japan,North Asia,TEC-AC-10002221,Technology,Accessories,28.17,1,0,3.36,No
4564,IN-2023-68456,2023-02-26,Same Day,FP-14320,Frank Preis,Consumer,Chongqing,Chongqing,China,North Asia,FUR-CH-10003009,Furniture,Chairs,834.75,5,0,208.65,No
4565,IN-2023-25861,2023-02-27,Standard Class,JH-15910,Jonathan Howell,Consumer,Sydney,New South Wales,Australia,Oceania,OFF-PA-10000302,Office Supplies,Paper,50.328,2,0.1,15.048,No
4566,IN-2023-56283,2023-02-27,Standard Class,BT-11395,Bill Tyler,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-FA-10001702,Office Supplies,Fasteners,12.474,1,0.1,5.544,No
4567,ID-2023-12680,2023-02-27,Standard Class,AH-10120,Adrian Hane,Home Office,Dubbo,New South Wales,Australia,Oceania,OFF-ST-10001554,Office Supplies,Storage,109.998,7,0.1,-8.652,No
4568,ID-2023-11462,2023-02-28,Second Class,MK-17905,Michael Kennedy,Corporate,Melbourne,Victoria,Australia,Oceania,FUR-CH-10001203,Furniture,Chairs,152.064,2,0.1,-10.176,No
4569,IN-2023-79929,2023-02-28,Standard Class,CC-12550,Clay Cheatham,Consumer,Broken Hill,New South Wales,Australia,Oceania,TEC-AC-10004652,Technology,Accessories,69.336,2,0.1,9.216,No
4570,IN-2023-79929,2023-02-28,Standard Class,CC-12550,Clay Cheatham,Consumer,Broken Hill,New South Wales,Australia,Oceania,OFF-PA-10004815,Office Supplies,Paper,166.131,7,0.1,36.771,No
4571,IN-2023-79929,2023-02-28,Standard Class,CC-12550,Clay Cheatham,Consumer,Broken Hill,New South Wales,Australia,Oceania,OFF-AR-10000851,Office Supplies,Art,204.66,5,0.1,27.21,No
4572,IN-2023-79929,2023-02-28,Standard Class,CC-12550,Clay Cheatham,Consumer,Broken Hill,New South Wales,Australia,Oceania,OFF-ST-10004015,Office Supplies,Storage,130.896,3,0.1,56.646,No
4573,IN-2023-79929,2023-02-28,Standard Class,CC-12550,Clay Cheatham,Consumer,Broken Hill,New South Wales,Australia,Oceania,OFF-PA-10002370,Office Supplies,Paper,35.559,3,0.1,-0.801,No
4574,IN-2023-46588,2023-02-28,First Class,RD-19810,Ross DeVincentis,Home Office,Sydney,New South Wales,Australia,Oceania,FUR-CH-10003097,Furniture,Chairs,230.742,2,0.1,33.282,No
4575,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,OFF-PA-10004475,Office Supplies,Paper,60.96,2,0,16.44,No
4576,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,TEC-AC-10001022,Technology,Accessories,79.5,2,0,15.9,No
4577,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,OFF-AR-10001529,Office Supplies,Art,49.44,4,0,14.28,No
4578,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,OFF-AR-10000027,Office Supplies,Art,120.84,4,0,53.16,No
4579,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,FUR-FU-10001942,Furniture,Furnishings,232.62,2,0,69.78,No
4580,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,FUR-BO-10000980,Furniture,Bookcases,364.32,1,0,131.13,No
4581,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,FUR-CH-10002631,Furniture,Chairs,106.02,2,0,9.54,No
4582,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,OFF-ST-10003810,Office Supplies,Storage,49.59,3,0,17.28,No
4583,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,FUR-CH-10000294,Furniture,Chairs,521.82,3,0,114.75,No
4584,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,OFF-ST-10001638,Office Supplies,Storage,538.44,4,0,156.12,No
4585,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,OFF-ST-10003334,Office Supplies,Storage,95.1,2,0,17.1,No
4586,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,OFF-BI-10000006,Office Supplies,Binders,67.92,4,0,14.16,No
4587,IN-2023-42311,2023-02-28,First Class,MH-17785,Maya Herman,Corporate,Tianjin,Tianjin,China,North Asia,OFF-AR-10004068,Office Supplies,Art,82.89,3,0,36.45,No
4588,IN-2023-48324,2023-02-28,Standard Class,DK-12895,Dana Kaydos,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,FUR-CH-10000351,Furniture,Chairs,85.5414,2,0.27,11.6814,No
4589,IN-2023-48324,2023-02-28,Standard Class,DK-12895,Dana Kaydos,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,TEC-CO-10003819,Technology,Copiers,1781.136,8,0.07,-134.064,No
4590,IN-2023-46455,2023-03-02,Standard Class,HW-14935,Helen Wasserman,Corporate,Changzhou,Jiangsu,China,North Asia,TEC-CO-10004997,Technology,Copiers,381.63,1,0,183.18,No
4591,IN-2023-28227,2023-03-02,Standard Class,MC-17425,Mark Cousins,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-PA-10004326,Office Supplies,Paper,30.24,2,0.1,0.66,No
4592,IN-2023-51775,2023-03-02,Standard Class,CM-11830,Cari MacIntyre,Corporate,Sanming,Fujian,China,North Asia,FUR-FU-10002525,Furniture,Furnishings,383.13,9,0,179.82,Yes
4593,IN-2023-51775,2023-03-02,Standard Class,CM-11830,Cari MacIntyre,Corporate,Sanming,Fujian,China,North Asia,TEC-CO-10000791,Technology,Copiers,360,3,0,133.2,Yes
4594,IN-2023-73286,2023-03-02,Second Class,LC-17050,Liz Carlisle,Consumer,Quanzhou,Fujian,China,North Asia,OFF-ST-10001707,Office Supplies,Storage,97.92,2,0,3.9,No
4595,IN-2023-81602,2023-03-02,Standard Class,GA-14725,Guy Armstrong,Consumer,Auckland,Auckland,New Zealand,Oceania,OFF-BI-10003919,Office Supplies,Binders,36.972,2,0.4,4.272,No
4596,IN-2023-81602,2023-03-02,Standard Class,GA-14725,Guy Armstrong,Consumer,Auckland,Auckland,New Zealand,Oceania,FUR-TA-10004667,Furniture,Tables,642.96,2,0.4,10.68,No
4597,IN-2023-81602,2023-03-02,Standard Class,GA-14725,Guy Armstrong,Consumer,Auckland,Auckland,New Zealand,Oceania,OFF-AR-10004139,Office Supplies,Art,53.64,2,0.4,-9.84,No
4598,IN-2023-21479,2023-03-04,Standard Class,RC-19825,Roy Collins,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,FUR-CH-10003282,Furniture,Chairs,205.9038,6,0.27,22.4838,No
4599,IN-2023-21479,2023-03-04,Standard Class,RC-19825,Roy Collins,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-LA-10002703,Office Supplies,Labels,25.5474,3,0.17,6.7374,No
4600,IN-2023-21479,2023-03-04,Standard Class,RC-19825,Roy Collins,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,FUR-FU-10000647,Furniture,Furnishings,62.0646,2,0.27,3.3846,No
4601,ID-2023-25098,2023-03-05,Standard Class,LW-17215,Luke Weiss,Consumer,Bekasi,Jawa Barat,Indonesia,Southeast Asia,OFF-SU-10004304,Office Supplies,Supplies,101.283,7,0.47,-42.147,No
4602,IN-2023-10027,2023-03-05,Standard Class,CS-12505,Cindy Stewart,Consumer,Faridabad,Haryana,India,Central Asia,FUR-CH-10002209,Furniture,Chairs,56.34,1,0,15.75,No
4603,IN-2023-22109,2023-03-05,Standard Class,DW-13195,David Wiener,Corporate,Rockhampton,Queensland,Australia,Oceania,FUR-CH-10002209,Furniture,Chairs,101.412,2,0.1,20.232,No
4604,IN-2023-22109,2023-03-05,Standard Class,DW-13195,David Wiener,Corporate,Rockhampton,Queensland,Australia,Oceania,FUR-FU-10003658,Furniture,Furnishings,34.182,2,0.1,-0.438,No
4605,IN-2023-22109,2023-03-05,Standard Class,DW-13195,David Wiener,Corporate,Rockhampton,Queensland,Australia,Oceania,OFF-EN-10000615,Office Supplies,Envelopes,142.452,4,0.1,3.132,No
4606,IN-2023-22109,2023-03-05,Standard Class,DW-13195,David Wiener,Corporate,Rockhampton,Queensland,Australia,Oceania,OFF-PA-10001275,Office Supplies,Paper,75.006,3,0.1,25.776,No
4607,IN-2023-22109,2023-03-05,Standard Class,DW-13195,David Wiener,Corporate,Rockhampton,Queensland,Australia,Oceania,FUR-BO-10004529,Furniture,Bookcases,756.135,5,0.1,16.785,No
4608,IN-2023-34268,2023-03-05,Standard Class,LC-16870,Lena Cacioppo,Consumer,Jodhpur,Rajasthan,India,Central Asia,FUR-BO-10002510,Furniture,Bookcases,291.78,2,0,37.92,No
4609,IN-2023-34268,2023-03-05,Standard Class,LC-16870,Lena Cacioppo,Consumer,Jodhpur,Rajasthan,India,Central Asia,FUR-CH-10001271,Furniture,Chairs,1845.72,4,0,535.2,No
4610,ID-2023-66104,2023-03-05,Second Class,HA-14905,Helen Abelman,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,FUR-BO-10002390,Furniture,Bookcases,1179.2625,5,0.35,-471.7875,No
4611,ID-2023-66104,2023-03-05,Second Class,HA-14905,Helen Abelman,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,TEC-PH-10004559,Technology,Phones,646.5375,7,0.25,-17.2725,No
4612,IN-2023-55555,2023-03-06,Standard Class,VP-21760,Victoria Pisteka,Corporate,Yogyakarta,Yogyakarta,Indonesia,Southeast Asia,TEC-PH-10004085,Technology,Phones,831.1122,6,0.17,59.9922,No
4613,IN-2023-55555,2023-03-06,Standard Class,VP-21760,Victoria Pisteka,Corporate,Yogyakarta,Yogyakarta,Indonesia,Southeast Asia,FUR-FU-10002335,Furniture,Furnishings,23.1702,2,0.27,0.3102,No
4614,IN-2023-55555,2023-03-06,Standard Class,VP-21760,Victoria Pisteka,Corporate,Yogyakarta,Yogyakarta,Indonesia,Southeast Asia,OFF-LA-10002088,Office Supplies,Labels,6.6462,2,0.47,-0.0138,No
4615,IN-2023-55555,2023-03-06,Standard Class,VP-21760,Victoria Pisteka,Corporate,Yogyakarta,Yogyakarta,Indonesia,Southeast Asia,FUR-BO-10000203,Furniture,Bookcases,719.9874,2,0.07,270.9474,No
4616,IN-2023-44460,2023-03-06,First Class,EB-13930,Eric Barreto,Consumer,Ballarat,Victoria,Australia,Oceania,OFF-EN-10000224,Office Supplies,Envelopes,37.395,5,0.1,4.095,No
4617,IN-2023-44460,2023-03-06,First Class,EB-13930,Eric Barreto,Consumer,Ballarat,Victoria,Australia,Oceania,TEC-PH-10002428,Technology,Phones,198.045,3,0.1,-15.435,No
4618,IN-2023-44460,2023-03-06,First Class,EB-13930,Eric Barreto,Consumer,Ballarat,Victoria,Australia,Oceania,OFF-LA-10003617,Office Supplies,Labels,24.3,3,0.1,8.91,No
4619,IN-2023-79992,2023-03-06,Standard Class,TS-21505,Tony Sayre,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-AP-10001018,Office Supplies,Appliances,2051.013,5,0.17,667.113,No
4620,IN-2023-33337,2023-03-07,Same Day,BH-11710,Brosina Hoffman,Consumer,Newcastle,New South Wales,Australia,Oceania,TEC-AC-10004487,Technology,Accessories,1976.562,9,0.1,592.812,No
4621,IN-2023-35304,2023-03-07,Second Class,NM-18520,Neoma Murray,Consumer,Makati,Metro Manila,Philippines,Southeast Asia,FUR-FU-10001770,Furniture,Furnishings,220.185,6,0.25,73.305,Yes
4622,IN-2023-47680,2023-03-08,Standard Class,JG-15805,John Grady,Corporate,Brisbane,Queensland,Australia,Oceania,FUR-CH-10004576,Furniture,Chairs,128.628,3,0.1,19.998,No
4623,IN-2023-47680,2023-03-08,Standard Class,JG-15805,John Grady,Corporate,Brisbane,Queensland,Australia,Oceania,TEC-AC-10002884,Technology,Accessories,454.086,6,0.1,136.206,No
4624,IN-2023-47680,2023-03-08,Standard Class,JG-15805,John Grady,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-BI-10002243,Office Supplies,Binders,106.164,4,0.1,38.844,No
4625,ID-2023-52041,2023-03-08,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Depok,Jawa Barat,Indonesia,Southeast Asia,OFF-ST-10004346,Office Supplies,Storage,136.1781,3,0.17,-6.6519,No
4626,ID-2023-20120,2023-03-08,Standard Class,RW-19690,Robert Waldorf,Consumer,Kita-ku,Hyogo,Japan,North Asia,OFF-BI-10000777,Office Supplies,Binders,13.11,1,0,2.61,No
4627,ID-2023-20120,2023-03-08,Standard Class,RW-19690,Robert Waldorf,Consumer,Kita-ku,Hyogo,Japan,North Asia,OFF-EN-10000657,Office Supplies,Envelopes,47.1,2,0,15.54,No
4628,IN-2023-11994,2023-03-08,Second Class,DL-13330,Denise Leinenbach,Consumer,Brisbane,Queensland,Australia,Oceania,TEC-AC-10003668,Technology,Accessories,206.658,2,0.1,41.298,No
4629,IN-2023-72068,2023-03-08,Standard Class,AH-10465,Amy Hunt,Consumer,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-AR-10001232,Office Supplies,Art,75.5988,2,0.27,4.1388,No
4630,ID-2023-19960,2023-03-09,Second Class,LT-16765,Larry Tron,Consumer,Pasig,Metro Manila,Philippines,Southeast Asia,TEC-CO-10003354,Technology,Copiers,414.102,2,0.35,-31.878,No
4631,IN-2023-15396,2023-03-09,Standard Class,AH-10030,Aaron Hawkins,Corporate,Yokkaichi,Mie,Japan,North Asia,FUR-CH-10000117,Furniture,Chairs,478.8,6,0,86.04,No
4632,IN-2023-15396,2023-03-09,Standard Class,AH-10030,Aaron Hawkins,Corporate,Yokkaichi,Mie,Japan,North Asia,TEC-PH-10001670,Technology,Phones,1931.94,3,0,734.13,No
4633,IN-2023-45307,2023-03-12,Standard Class,DO-13645,Doug O'Connell,Consumer,Whyalla,South Australia,Australia,Oceania,OFF-BI-10000168,Office Supplies,Binders,10.26,2,0.1,1.68,No
4634,IN-2023-45307,2023-03-12,Standard Class,DO-13645,Doug O'Connell,Consumer,Whyalla,South Australia,Australia,Oceania,OFF-EN-10004422,Office Supplies,Envelopes,75.6,4,0.1,15.96,No
4635,IN-2023-45307,2023-03-12,Standard Class,DO-13645,Doug O'Connell,Consumer,Whyalla,South Australia,Australia,Oceania,OFF-PA-10001258,Office Supplies,Paper,358.56,8,0.1,-4.08,No
4636,IN-2023-45307,2023-03-12,Standard Class,DO-13645,Doug O'Connell,Consumer,Whyalla,South Australia,Australia,Oceania,FUR-CH-10003551,Furniture,Chairs,870.588,6,0.1,367.488,No
4637,IN-2023-14773,2023-03-12,Standard Class,RF-19735,Roland Fjeld,Consumer,Perth,Western Australia,Australia,Oceania,TEC-PH-10000499,Technology,Phones,2892.105,5,0.1,160.605,No
4638,IN-2023-14773,2023-03-12,Standard Class,RF-19735,Roland Fjeld,Consumer,Perth,Western Australia,Australia,Oceania,OFF-SU-10001698,Office Supplies,Supplies,190.998,6,0.1,25.398,No
4639,IN-2023-15158,2023-03-12,Same Day,MP-18175,Mike Pelletier,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-BI-10004240,Office Supplies,Binders,166.4316,4,0.17,58.0716,No
4640,ID-2023-40036,2023-03-12,Standard Class,MP-17470,Mark Packer,Home Office,Pekalongan,Jawa Tengah,Indonesia,Southeast Asia,OFF-EN-10000699,Office Supplies,Envelopes,50.2758,2,0.47,-0.9642,No
